 1.0000000000000000E+002, 1.0000000000000000E+002, 0.0000000000000000E+000,-7.1508407274563988E+000, 0.0000000000000000E+000
 1.0099526893744633E+002, 1.0099526893744633E+002, 0.0000000000000000E+000,-7.0840230523316174E+000, 0.0000000000000000E+000
 1.0200044347747111E+002, 1.0200044347747111E+002, 0.0000000000000000E+000,-7.0175024674115143E+000, 0.0000000000000000E+000
 1.0301562220745987E+002, 1.0301562220745987E+002, 0.0000000000000000E+000,-6.9512822059094379E+000, 0.0000000000000000E+000
 1.0404090469600777E+002, 1.0404090469600777E+002, 0.0000000000000000E+000,-6.8853654942637386E+000, 0.0000000000000000E+000
 1.0507639150268527E+002, 1.0507639150268527E+002, 0.0000000000000000E+000,-6.8197555507124061E+000, 0.0000000000000000E+000
 1.0612218418790098E+002, 1.0612218418790098E+002, 0.0000000000000000E+000,-6.7544555838399436E+000, 0.0000000000000000E+000
 1.0717838532286274E+002, 1.0717838532286274E+002, 0.0000000000000000E+000,-6.6894687911039945E+000, 0.0000000000000000E+000
 1.0824509849963772E+002, 1.0824509849963772E+002, 0.0000000000000000E+000,-6.6247983573369682E+000, 0.0000000000000000E+000
 1.0932242834131279E+002, 1.0932242834131279E+002, 0.0000000000000000E+000,-6.5604474532244303E+000, 0.0000000000000000E+000
 1.1041048051225589E+002, 1.1041048051225589E+002, 0.0000000000000000E+000,-6.4964192337636479E+000, 0.0000000000000000E+000
 1.1150936172847960E+002, 1.1150936172847960E+002, 0.0000000000000000E+000,-6.4327168367031202E+000, 0.0000000000000000E+000
 1.1261917976810783E+002, 1.1261917976810783E+002, 0.0000000000000000E+000,-6.3693433809610713E+000, 0.0000000000000000E+000
 1.1374004348194664E+002, 1.1374004348194664E+002, 0.0000000000000000E+000,-6.3063019650293581E+000, 0.0000000000000000E+000
 1.1487206280416041E+002, 1.1487206280416041E+002, 0.0000000000000000E+000,-6.2435956653568416E+000, 0.0000000000000000E+000
 1.1601534876305405E+002, 1.1601534876305405E+002, 0.0000000000000000E+000,-6.1812275347236731E+000, 0.0000000000000000E+000
 1.1717001349196275E+002, 1.1717001349196275E+002, 0.0000000000000000E+000,-6.1192006005972113E+000, 0.0000000000000000E+000
 1.1833617024024993E+002, 1.1833617024024993E+002, 0.0000000000000000E+000,-6.0575178634796902E+000, 0.0000000000000000E+000
 1.1951393338441474E+002, 1.1951393338441474E+002, 0.0000000000000000E+000,-5.9961822952430701E+000, 0.0000000000000000E+000
 1.2070341843931011E+002, 1.2070341843931011E+002, 0.0000000000000000E+000,-5.9351968374573749E+000, 0.0000000000000000E+000
 1.2190474206947242E+002, 1.2190474206947242E+002, 0.0000000000000000E+000,-5.8745643997103993E+000, 0.0000000000000000E+000
 1.2311802210056395E+002, 1.2311802210056395E+002, 0.0000000000000000E+000,-5.8142878579226798E+000, 0.0000000000000000E+000
 1.2434337753092916E+002, 1.2434337753092916E+002, 0.0000000000000000E+000,-5.7543700526593398E+000, 0.0000000000000000E+000
 1.2558092854326611E+002, 1.2558092854326611E+002, 0.0000000000000000E+000,-5.6948137874408689E+000, 0.0000000000000000E+000
 1.2683079651641391E+002, 1.2683079651641391E+002, 0.0000000000000000E+000,-5.6356218270521836E+000, 0.0000000000000000E+000
 1.2809310403725755E+002, 1.2809310403725755E+002, 0.0000000000000000E+000,-5.5767968958549963E+000, 0.0000000000000000E+000
 1.2936797491275118E+002, 1.2936797491275118E+002, 0.0000000000000000E+000,-5.5183416761046500E+000, 0.0000000000000000E+000
 1.3065553418206116E+002, 1.3065553418206116E+002, 0.0000000000000000E+000,-5.4602588062712236E+000, 0.0000000000000000E+000
 1.3195590812882978E+002, 1.3195590812882978E+002, 0.0000000000000000E+000,-5.4025508793715495E+000, 0.0000000000000000E+000
