 1.0000000000000000E+002, 1.0000000000000000E+002, 0.0000000000000000E+000,-9.5998192658484633E+000, 0.0000000000000000E+000
 1.0115794542598987E+002, 1.0115794542598987E+002, 0.0000000000000000E+000,-9.4809670772590611E+000, 0.0000000000000000E+000
 1.0232929922807543E+002, 1.0232929922807543E+002, 0.0000000000000000E+000,-9.3624808764720520E+000, 0.0000000000000000E+000
 1.0351421666793441E+002, 1.0351421666793441E+002, 0.0000000000000000E+000,-9.2443558403385477E+000, 0.0000000000000000E+000
 1.0471285480508999E+002, 1.0471285480508999E+002, 0.0000000000000000E+000,-9.1265871669516461E+000, 0.0000000000000000E+000
 1.0592537251772893E+002, 1.0592537251772893E+002, 0.0000000000000000E+000,-9.0091700779897828E+000, 0.0000000000000000E+000
 1.0715193052376070E+002, 1.0715193052376070E+002, 0.0000000000000000E+000,-8.8920998208803255E+000, 0.0000000000000000E+000
 1.0839269140212042E+002, 1.0839269140212042E+002, 0.0000000000000000E+000,-8.7753716710022331E+000, 0.0000000000000000E+000
 1.0964781961431858E+002, 1.0964781961431858E+002, 0.0000000000000000E+000,-8.6589809337524866E+000, 0.0000000000000000E+000
 1.1091748152624019E+002, 1.1091748152624019E+002, 0.0000000000000000E+000,-8.5429229464754037E+000, 0.0000000000000000E+000
 1.1220184543019644E+002, 1.1220184543019644E+002, 0.0000000000000000E+000,-8.4271930804870223E+000, 0.0000000000000000E+000
 1.1350108156723161E+002, 1.1350108156723161E+002, 0.0000000000000000E+000,-8.3117867428542223E+000, 0.0000000000000000E+000
 1.1481536214968838E+002, 1.1481536214968838E+002, 0.0000000000000000E+000,-8.1966993782257411E+000, 0.0000000000000000E+000
 1.1614486138403439E+002, 1.1614486138403439E+002, 0.0000000000000000E+000,-8.0819264704728244E+000, 0.0000000000000000E+000
 1.1748975549395307E+002, 1.1748975549395307E+002, 0.0000000000000000E+000,-7.9674635443660522E+000, 0.0000000000000000E+000
 1.1885022274370196E+002, 1.1885022274370196E+002, 0.0000000000000000E+000,-7.8533061671276529E+000, 0.0000000000000000E+000
 1.2022644346174143E+002, 1.2022644346174143E+002, 0.0000000000000000E+000,-7.7394499499332134E+000, 0.0000000000000000E+000
 1.2161860006463695E+002, 1.2161860006463695E+002, 0.0000000000000000E+000,-7.6258905493022366E+000, 0.0000000000000000E+000
 1.2302687708123831E+002, 1.2302687708123831E+002, 0.0000000000000000E+000,-7.5126236684967029E+000, 0.0000000000000000E+000
 1.2445146117713868E+002, 1.2445146117713868E+002, 0.0000000000000000E+000,-7.3996450587667706E+000, 0.0000000000000000E+000
 1.2589254117941691E+002, 1.2589254117941691E+002, 0.0000000000000000E+000,-7.2869505206342025E+000, 0.0000000000000000E+000
 1.2735030810166637E+002, 1.2735030810166637E+002, 0.0000000000000000E+000,-7.1745359049726600E+000, 0.0000000000000000E+000
 1.2882495516931360E+002, 1.2882495516931360E+002, 0.0000000000000000E+000,-7.0623971142140665E+000, 0.0000000000000000E+000
 1.3031667784523015E+002, 1.3031667784523015E+002, 0.0000000000000000E+000,-6.9505301032646427E+000, 0.0000000000000000E+000
 1.3182567385564093E+002, 1.3182567385564093E+002, 0.0000000000000000E+000,-6.8389308805929394E+000, 0.0000000000000000E+000
 1.3335214321633262E+002, 1.3335214321633262E+002, 0.0000000000000000E+000,-6.7275955090899950E+000, 0.0000000000000000E+000
 1.3489628825916560E+002, 1.3489628825916560E+002, 0.0000000000000000E+000,-6.6165201069395660E+000, 0.0000000000000000E+000
 1.3645831365889271E+002, 1.3645831365889271E+002, 0.0000000000000000E+000,-6.5057008484717782E+000, 0.0000000000000000E+000
 1.3803842646028875E+002, 1.3803842646028875E+002, 0.0000000000000000E+000,-6.3951339648592018E+000, 0.0000000000000000E+000
 1.3963683610559403E+002, 1.3963683610559403E+002, 0.0000000000000000E+000,-6.2848157448939528E+000, 0.0000000000000000E+000
 1.4125375446227571E+002, 1.4125375446227571E+002, 0.0000000000000000E+000,-6.1747425355829115E+000, 0.0000000000000000E+000
 1.4288939585111058E+002, 1.4288939585111058E+002, 0.0000000000000000E+000,-6.0649107428155808E+000, 0.0000000000000000E+000
 1.4454397707459304E+002, 1.4454397707459304E+002, 0.0000000000000000E+000,-5.9553168318813938E+000, 0.0000000000000000E+000
 1.4621771744567212E+002, 1.4621771744567212E+002, 0.0000000000000000E+000,-5.8459573280141246E+000, 0.0000000000000000E+000
 1.4791083881682107E+002, 1.4791083881682107E+002, 0.0000000000000000E+000,-5.7368288168837722E+000, 0.0000000000000000E+000
 1.4962356560944369E+002, 1.4962356560944369E+002, 0.0000000000000000E+000,-5.6279279449904704E+000, 0.0000000000000000E+000
 1.5135612484362119E+002, 1.5135612484362119E+002, 0.0000000000000000E+000,-5.5192514201157756E+000, 0.0000000000000000E+000
 1.5310874616820340E+002, 1.5310874616820340E+002, 0.0000000000000000E+000,-5.4107960116584195E+000, 0.0000000000000000E+000
 1.5488166189124854E+002, 1.5488166189124854E+002, 0.0000000000000000E+000,-5.3025585509357329E+000, 0.0000000000000000E+000
 1.5667510701081534E+002, 1.5667510701081534E+002, 0.0000000000000000E+000,-5.1945359315035837E+000, 0.0000000000000000E+000
 1.5848931924611179E+002, 1.5848931924611179E+002, 0.0000000000000000E+000,-5.0867251094236163E+000, 0.0000000000000000E+000
