
-1.2000000000000000E+001,-1.2000000000000000E+001, 1.0603721473482199E+001
-1.1999990000000000E+001,-1.1999990000000000E+001, 1.0603721472983858E+001
-1.1999980000000001E+001,-1.1999980000000001E+001, 1.0603721472468985E+001
-1.1999970000000001E+001,-1.1999970000000001E+001, 1.0603721471964036E+001
-1.1999950000000002E+001,-1.1999950000000002E+001, 1.0603721470961542E+001
-1.1999910000000002E+001,-1.1999910000000002E+001, 1.0603721468933703E+001
-1.1999830000000001E+001,-1.1999830000000001E+001, 1.0603721464888785E+001
-1.1999670000000002E+001,-1.1999670000000002E+001, 1.0603721456806840E+001
-1.1999350000000002E+001,-1.1999350000000002E+001, 1.0603721440626185E+001
-1.1998710000000001E+001,-1.1998710000000001E+001, 1.0603721408252721E+001
-1.1997710000000001E+001,-1.1997710000000001E+001, 1.0603721357584281E+001
-1.1996710000000002E+001,-1.1996710000000002E+001, 1.0603721306844966E+001
-1.1995710000000003E+001,-1.1995710000000003E+001, 1.0603721256022169E+001
-1.1994710000000003E+001,-1.1994710000000003E+001, 1.0603721205125927E+001
-1.1993710000000004E+001,-1.1993710000000004E+001, 1.0603721154147319E+001
-1.1992710000000004E+001,-1.1992710000000004E+001, 1.0603721103084776E+001
-1.1991710000000005E+001,-1.1991710000000005E+001, 1.0603721051940308E+001
-1.1990710000000005E+001,-1.1990710000000005E+001, 1.0603721000724660E+001
-1.1989710000000006E+001,-1.1989710000000006E+001, 1.0603720949423483E+001
-1.1988710000000006E+001,-1.1988710000000006E+001, 1.0603720898030742E+001
-1.1987710000000007E+001,-1.1987710000000007E+001, 1.0603720846576060E+001
-1.1986710000000008E+001,-1.1986710000000008E+001, 1.0603720795031915E+001
-1.1985710000000008E+001,-1.1985710000000008E+001, 1.0603720743410832E+001
-1.1984710000000009E+001,-1.1984710000000009E+001, 1.0603720691702042E+001
-1.1983710000000009E+001,-1.1983710000000009E+001, 1.0603720639893066E+001
-1.1982710000000010E+001,-1.1982710000000010E+001, 1.0603720588035554E+001
-1.1981710000000010E+001,-1.1981710000000010E+001, 1.0603720536092162E+001
-1.1980710000000011E+001,-1.1980710000000011E+001, 1.0603720484052140E+001
-1.1979710000000011E+001,-1.1979710000000011E+001, 1.0603720431928675E+001
-1.1978710000000012E+001,-1.1978710000000012E+001, 1.0603720379741272E+001
-1.1977710000000013E+001,-1.1977710000000013E+001, 1.0603720327444281E+001
-1.1976710000000013E+001,-1.1976710000000013E+001, 1.0603720275091966E+001
-1.1975710000000014E+001,-1.1975710000000014E+001, 1.0603720222662982E+001
-1.1974710000000014E+001,-1.1974710000000014E+001, 1.0603720170119653E+001
-1.1973710000000015E+001,-1.1973710000000015E+001, 1.0603720117524091E+001
-1.1972710000000015E+001,-1.1972710000000015E+001, 1.0603720064824365E+001
-1.1971710000000016E+001,-1.1971710000000016E+001, 1.0603720012040171E+001
-1.1970710000000016E+001,-1.1970710000000016E+001, 1.0603719959183472E+001
-1.1969710000000017E+001,-1.1969710000000017E+001, 1.0603719906238958E+001
-1.1968710000000018E+001,-1.1968710000000018E+001, 1.0603719853215562E+001
-1.1967710000000018E+001,-1.1967710000000018E+001, 1.0603719800112639E+001
-1.1966710000000019E+001,-1.1966710000000019E+001, 1.0603719746925862E+001
