
Label=dB(v(8)) vs F
LabelX=F
LabelY=dB(v(8))
Data Point Count=1001
F,F,F,dB(v(8)),dB(v(8))
 8.2603794957717838E+001, 8.2603794957717838E+001, 0.0000000000000000E+000, 3.8972939847711268E+000, 0.0000000000000000E+000
 8.4333475776427505E+001, 8.4333475776427505E+001, 0.0000000000000000E+000, 4.0903690535316981E+000, 0.0000000000000000E+000
 8.6099375218460025E+001, 8.6099375218460025E+001, 0.0000000000000000E+000, 4.2829315270210717E+000, 0.0000000000000000E+000
 8.7902251683088394E+001, 8.7902251683088394E+001, 0.0000000000000000E+000, 4.4749968634981352E+000, 0.0000000000000000E+000
 8.9742879450074810E+001, 8.9742879450074810E+001, 0.0000000000000000E+000, 4.6665801010772165E+000, 0.0000000000000000E+000
 9.1622049012199938E+001, 9.1622049012199938E+001, 0.0000000000000000E+000, 4.8576958548238922E+000, 0.0000000000000000E+000
 9.3540567414755145E+001, 9.3540567414755145E+001, 0.0000000000000000E+000, 5.0483583148442506E+000, 0.0000000000000000E+000
 9.5499258602143556E+001, 9.5499258602143556E+001, 0.0000000000000000E+000, 5.2385812452827469E+000, 0.0000000000000000E+000
 9.7498963771738659E+001, 9.7498963771738659E+001, 0.0000000000000000E+000, 5.4283779841275397E+000, 0.0000000000000000E+000
 9.9540541735152658E+001, 9.9540541735152658E+001, 0.0000000000000000E+000, 5.6177614437637775E+000, 0.0000000000000000E+000
 1.0162486928706953E+002, 1.0162486928706953E+002, 0.0000000000000000E+000, 5.8067441122207253E+000, 0.0000000000000000E+000
 1.0375284158180122E+002, 1.0375284158180122E+002, 0.0000000000000000E+000, 5.9953380549923398E+000, 0.0000000000000000E+000
 1.0592537251772885E+002, 1.0592537251772885E+002, 0.0000000000000000E+000, 6.1835549174034323E+000, 0.0000000000000000E+000
 1.0814339512979376E+002, 1.0814339512979376E+002, 0.0000000000000000E+000, 6.3714059274497199E+000, 0.0000000000000000E+000
 1.1040786199020727E+002, 1.1040786199020727E+002, 0.0000000000000000E+000, 6.5589018990526178E+000, 0.0000000000000000E+000
 1.1271974561755098E+002, 1.1271974561755098E+002, 0.0000000000000000E+000, 6.7460532356459240E+000, 0.0000000000000000E+000
 1.1508003889444352E+002, 1.1508003889444352E+002, 0.0000000000000000E+000, 6.9328699340943025E+000, 0.0000000000000000E+000
 1.1748975549395290E+002, 1.1748975549395290E+002, 0.0000000000000000E+000, 7.1193615888226116E+000, 0.0000000000000000E+000
 1.1994993031493783E+002, 1.1994993031493783E+002, 0.0000000000000000E+000, 7.3055373961717809E+000, 0.0000000000000000E+000
 1.2246161992650482E+002, 1.2246161992650482E+002, 0.0000000000000000E+000, 7.4914061589037182E+000, 0.0000000000000000E+000
 1.2502590302177197E+002, 1.2502590302177197E+002, 0.0000000000000000E+000, 7.6769762908116759E+000, 0.0000000000000000E+000
 1.2764388088113434E+002, 1.2764388088113434E+002, 0.0000000000000000E+000, 7.8622558214184393E+000, 0.0000000000000000E+000
 1.3031667784522989E+002, 1.3031667784522989E+002, 0.0000000000000000E+000, 8.0472524006952089E+000, 0.0000000000000000E+000
 1.3304544179780905E+002, 1.3304544179780905E+002, 0.0000000000000000E+000, 8.2319733037933940E+000, 0.0000000000000000E+000
 1.3583134465871535E+002, 1.3583134465871535E+002, 0.0000000000000000E+000, 8.4164254357514974E+000, 0.0000000000000000E+000
 1.3867558288718880E+002, 1.3867558288718880E+002, 0.0000000000000000E+000, 8.6006153361314368E+000, 0.0000000000000000E+000
 1.4157937799570811E+002, 1.4157937799570811E+002, 0.0000000000000000E+000, 8.7845491835808183E+000, 0.0000000000000000E+000
 1.4454397707459270E+002, 1.4454397707459270E+002, 0.0000000000000000E+000, 8.9682328002788889E+000, 0.0000000000000000E+000
 1.4757065332758941E+002, 1.4757065332758941E+002, 0.0000000000000000E+000, 9.1516716562555356E+000, 0.0000000000000000E+000
 1.5066070661867417E+002, 1.5066070661867417E+002, 0.0000000000000000E+000, 9.3348708735352961E+000, 0.0000000000000000E+000
 1.5381546403030345E+002, 1.5381546403030345E+002, 0.0000000000000000E+000, 9.5178352301399158E+000, 0.0000000000000000E+000
 1.5703628043335522E+002, 1.5703628043335522E+002, 0.0000000000000000E+000, 9.7005691638666338E+000, 0.0000000000000000E+000
 1.6032453906900412E+002, 1.6032453906900412E+002, 0.0000000000000000E+000, 9.8830767758671971E+000, 0.0000000000000000E+000
 1.6368165214278082E+002, 1.6368165214278082E+002, 0.0000000000000000E+000, 1.0065361834010453E+001, 0.0000000000000000E+000
 1.6710906143107073E+002, 1.6710906143107073E+002, 0.0000000000000000E+000, 1.0247427775990882E+001, 0.0000000000000000E+000
 1.7060823890031233E+002, 1.7060823890031233E+002, 0.0000000000000000E+000, 1.0429277712198758E+001, 0.0000000000000000E+000
 1.7418068733916138E+002, 1.7418068733916138E+002, 0.0000000000000000E+000, 1.0610914428316118E+001, 0.0000000000000000E+000
 1.7782794100389225E+002, 1.7782794100389225E+002, 0.0000000000000000E+000, 1.0792340387650201E+001, 0.0000000000000000E+000
 1.8155156627731353E+002, 1.8155156627731353E+002, 0.0000000000000000E+000, 1.0973557733167516E+001, 0.0000000000000000E+000
 1.8535316234148112E+002, 1.8535316234148112E+002, 0.0000000000000000E+000, 1.1154568289258604E+001, 0.0000000000000000E+000
 1.8923436186449752E+002, 1.8923436186449752E+002, 0.0000000000000000E+000, 1.1335373563176054E+001, 0.0000000000000000E+000
 1.9319683170169236E+002, 1.9319683170169236E+002, 0.0000000000000000E+000, 1.1515974746186332E+001, 0.0000000000000000E+000
 1.9724227361148533E+002, 1.9724227361148533E+002, 0.0000000000000000E+000, 1.1696372714411504E+001, 0.0000000000000000E+000
 2.0137242498623877E+002, 2.0137242498623877E+002, 0.0000000000000000E+000, 1.1876568029326624E+001, 0.0000000000000000E+000
 2.0558905959841411E+002, 2.0558905959841411E+002, 0.0000000000000000E+000, 1.2056560937966417E+001, 0.0000000000000000E+000
 2.0989398836235233E+002, 2.0989398836235233E+002, 0.0000000000000000E+000, 1.2236351372780184E+001, 0.0000000000000000E+000
 2.1428906011200579E+002, 2.1428906011200579E+002, 0.0000000000000000E+000, 1.2415938951183122E+001, 0.0000000000000000E+000
 2.1877616239495518E+002, 2.1877616239495518E+002, 0.0000000000000000E+000, 1.2595322974740153E+001, 0.0000000000000000E+000
 2.2335722228305309E+002, 2.2335722228305309E+002, 0.0000000000000000E+000, 1.2774502428046780E+001, 0.0000000000000000E+000
 2.2803420720004172E+002, 2.2803420720004172E+002, 0.0000000000000000E+000, 1.2953475977262114E+001, 0.0000000000000000E+000
 2.3280912576650070E+002, 2.3280912576650070E+002, 0.0000000000000000E+000, 1.3132241968289129E+001, 0.0000000000000000E+000
 2.3768402866248755E+002, 2.3768402866248755E+002, 0.0000000000000000E+000, 1.3310798424651098E+001, 0.0000000000000000E+000
 2.4266100950824145E+002, 2.4266100950824145E+002, 0.0000000000000000E+000, 1.3489143044994087E+001, 0.0000000000000000E+000
 2.4774220576332843E+002, 2.4774220576332843E+002, 0.0000000000000000E+000, 1.3667273200285164E+001, 0.0000000000000000E+000
 2.5292979964461435E+002, 2.5292979964461435E+002, 0.0000000000000000E+000, 1.3845185930651985E+001, 0.0000000000000000E+000
 2.5822601906345949E+002, 2.5822601906345949E+002, 0.0000000000000000E+000, 1.4022877941904131E+001, 0.0000000000000000E+000
 2.6363313858253787E+002, 2.6363313858253787E+002, 0.0000000000000000E+000, 1.4200345601723232E+001, 0.0000000000000000E+000
 2.6915348039269145E+002, 2.6915348039269145E+002, 0.0000000000000000E+000, 1.4377584935518524E+001, 0.0000000000000000E+000
 2.7478941531023958E+002, 2.7478941531023958E+002, 0.0000000000000000E+000, 1.4554591621979387E+001, 0.0000000000000000E+000
 2.8054336379517122E+002, 2.8054336379517122E+002, 0.0000000000000000E+000, 1.4731360988297302E+001, 0.0000000000000000E+000
 2.8641779699065796E+002, 2.8641779699065796E+002, 0.0000000000000000E+000, 1.4907888005085891E+001, 0.0000000000000000E+000
 2.9241523778433344E+002, 2.9241523778433344E+002, 0.0000000000000000E+000, 1.5084167281004145E+001, 0.0000000000000000E+000
 2.9853826189179586E+002, 2.9853826189179586E+002, 0.0000000000000000E+000, 1.5260193057080953E+001, 0.0000000000000000E+000
 3.0478949896279818E+002, 3.0478949896279818E+002, 0.0000000000000000E+000, 1.5435959200758207E+001, 0.0000000000000000E+000
 3.1117163371060161E+002, 3.1117163371060161E+002, 0.0000000000000000E+000, 1.5611459199665646E+001, 0.0000000000000000E+000
 3.1768740706497692E+002, 3.1768740706497692E+002, 0.0000000000000000E+000, 1.5786686155134660E+001, 0.0000000000000000E+000
 3.2433961734934911E+002, 3.2433961734934911E+002, 0.0000000000000000E+000, 1.5961632775474083E+001, 0.0000000000000000E+000
 3.3113112148259097E+002, 3.3113112148259097E+002, 0.0000000000000000E+000, 1.6136291368999615E+001, 0.0000000000000000E+000
 3.3806483620598146E+002, 3.3806483620598146E+002, 0.0000000000000000E+000, 1.6310653836868919E+001, 0.0000000000000000E+000
 3.4514373933585608E+002, 3.4514373933585608E+002, 0.0000000000000000E+000, 1.6484711665706243E+001, 0.0000000000000000E+000
 3.5237087104248695E+002, 3.5237087104248695E+002, 0.0000000000000000E+000, 1.6658455920075845E+001, 0.0000000000000000E+000
 3.5974933515574213E+002, 3.5974933515574213E+002, 0.0000000000000000E+000, 1.6831877234773913E+001, 0.0000000000000000E+000
 3.6728230049808451E+002, 3.6728230049808451E+002, 0.0000000000000000E+000, 1.7004965807020923E+001, 0.0000000000000000E+000
 3.7497300224548337E+002, 3.7497300224548337E+002, 0.0000000000000000E+000, 1.7177711388542988E+001, 0.0000000000000000E+000
 3.8282474331682249E+002, 3.8282474331682249E+002, 0.0000000000000000E+000, 1.7350103277582441E+001, 0.0000000000000000E+000
 3.9084089579240185E+002, 3.9084089579240185E+002, 0.0000000000000000E+000, 1.7522130310868480E+001, 0.0000000000000000E+000
 3.9902490236214192E+002, 3.9902490236214192E+002, 0.0000000000000000E+000, 1.7693780855593712E+001, 0.0000000000000000E+000
 4.0738027780411255E+002, 4.0738027780411255E+002, 0.0000000000000000E+000, 1.7865042801421168E+001, 0.0000000000000000E+000
 4.1591061049402191E+002, 4.1591061049402191E+002, 0.0000000000000000E+000, 1.8035903552550042E+001, 0.0000000000000000E+000
 4.2461956394631272E+002, 4.2461956394631272E+002, 0.0000000000000000E+000, 1.8206350019913764E+001, 0.0000000000000000E+000
 4.3351087838752869E+002, 4.3351087838752869E+002, 0.0000000000000000E+000, 1.8376368613537572E+001, 0.0000000000000000E+000
 4.4258837236262639E+002, 4.4258837236262639E+002, 0.0000000000000000E+000, 1.8545945235103979E+001, 0.0000000000000000E+000
 4.5185594437492222E+002, 4.5185594437492222E+002, 0.0000000000000000E+000, 1.8715065270785235E+001, 0.0000000000000000E+000
 4.6131757456037923E+002, 4.6131757456037923E+002, 0.0000000000000000E+000, 1.8883713584396190E+001, 0.0000000000000000E+000
 4.7097732639695272E+002, 4.7097732639695272E+002, 0.0000000000000000E+000, 1.9051874510921824E+001, 0.0000000000000000E+000
 4.8083934844972839E+002, 4.8083934844972839E+002, 0.0000000000000000E+000, 1.9219531850501237E+001, 0.0000000000000000E+000
 4.9090787615260291E+002, 4.9090787615260291E+002, 0.0000000000000000E+000, 1.9386668862908529E+001, 0.0000000000000000E+000
 5.0118723362727212E+002, 5.0118723362727212E+002, 0.0000000000000000E+000, 1.9553268262619504E+001, 0.0000000000000000E+000
 5.1168183554030759E+002, 5.1168183554030759E+002, 0.0000000000000000E+000, 1.9719312214531552E+001, 0.0000000000000000E+000
 5.2239618899911966E+002, 5.2239618899911966E+002, 0.0000000000000000E+000, 1.9884782330418446E+001, 0.0000000000000000E+000
 5.3333489548762077E+002, 5.3333489548762077E+002, 0.0000000000000000E+000, 2.0049659666190031E+001, 0.0000000000000000E+000
 5.4450265284242096E+002, 5.4450265284242096E+002, 0.0000000000000000E+000, 2.0213924720057790E+001, 0.0000000000000000E+000
 5.5590425727040338E+002, 5.5590425727040338E+002, 0.0000000000000000E+000, 2.0377557431675317E+001, 0.0000000000000000E+000
 5.6754460540854689E+002, 5.6754460540854689E+002, 0.0000000000000000E+000, 2.0540537182355529E+001, 0.0000000000000000E+000
 5.7942869642688083E+002, 5.7942869642688083E+002, 0.0000000000000000E+000, 2.0702842796458754E+001, 0.0000000000000000E+000
 5.9156163417547373E+002, 5.9156163417547373E+002, 0.0000000000000000E+000, 2.0864452544035991E+001, 0.0000000000000000E+000
 6.0394862937637959E+002, 6.0394862937637959E+002, 0.0000000000000000E+000, 2.1025344144836737E+001, 0.0000000000000000E+000
 6.1659500186148193E+002, 6.1659500186148193E+002, 0.0000000000000000E+000, 2.1185494773768404E+001, 0.0000000000000000E+000
 6.2950618285719736E+002, 6.2950618285719736E+002, 0.0000000000000000E+000, 2.1344881067920959E+001, 0.0000000000000000E+000
 6.4268771731701941E+002, 6.4268771731701941E+002, 0.0000000000000000E+000, 2.1503479135244540E+001, 0.0000000000000000E+000
 6.5614526630290516E+002, 6.5614526630290516E+002, 0.0000000000000000E+000, 2.1661264564986340E+001, 0.0000000000000000E+000
 6.6988460941652613E+002, 6.6988460941652613E+002, 0.0000000000000000E+000, 2.1818212439979764E+001, 0.0000000000000000E+000
 6.8391164728142905E+002, 6.8391164728142905E+002, 0.0000000000000000E+000, 2.1974297350898453E+001, 0.0000000000000000E+000
 6.9823240407717105E+002, 6.9823240407717105E+002, 0.0000000000000000E+000, 2.2129493412555629E+001, 0.0000000000000000E+000
 7.1285303012651923E+002, 7.1285303012651923E+002, 0.0000000000000000E+000, 2.2283774282329940E+001, 0.0000000000000000E+000
 7.2777980453682380E+002, 7.2777980453682380E+002, 0.0000000000000000E+000, 2.2437113180855132E+001, 0.0000000000000000E+000
 7.4301913789670118E+002, 7.4301913789670118E+002, 0.0000000000000000E+000, 2.2589482914971221E+001, 0.0000000000000000E+000
 7.5857757502918355E+002, 7.5857757502918355E+002, 0.0000000000000000E+000, 2.2740855903103689E+001, 0.0000000000000000E+000
 7.7446179780251850E+002, 7.7446179780251850E+002, 0.0000000000000000E+000, 2.2891204203071084E+001, 0.0000000000000000E+000
 7.9067862799982481E+002, 7.9067862799982481E+002, 0.0000000000000000E+000, 2.3040499542403161E+001, 0.0000000000000000E+000
 8.0723503024883792E+002, 8.0723503024883792E+002, 0.0000000000000000E+000, 2.3188713351217807E+001, 0.0000000000000000E+000
 8.2413811501300199E+002, 8.2413811501300199E+002, 0.0000000000000000E+000, 2.3335816797687858E+001, 0.0000000000000000E+000
 8.4139514164519483E+002, 8.4139514164519483E+002, 0.0000000000000000E+000, 2.3481780826122854E+001, 0.0000000000000000E+000
 8.5901352150539549E+002, 8.5901352150539549E+002, 0.0000000000000000E+000, 2.3626576197675135E+001, 0.0000000000000000E+000
 8.7700082114363454E+002, 8.7700082114363454E+002, 0.0000000000000000E+000, 2.3770173533650379E+001, 0.0000000000000000E+000
 8.9536476554959359E+002, 8.9536476554959359E+002, 0.0000000000000000E+000, 2.3912543361414347E+001, 0.0000000000000000E+000
 9.1411324147024993E+002, 9.1411324147024993E+002, 0.0000000000000000E+000, 2.4053656162834962E+001, 0.0000000000000000E+000
 9.3325430079699072E+002, 9.3325430079699072E+002, 0.0000000000000000E+000, 2.4193482425232055E+001, 0.0000000000000000E+000
 9.5279616402365150E+002, 9.5279616402365150E+002, 0.0000000000000000E+000, 2.4331992694690008E+001, 0.0000000000000000E+000
 9.7274722377696469E+002, 9.7274722377696469E+002, 0.0000000000000000E+000, 2.4469157631698842E+001, 0.0000000000000000E+000
 9.9311604842093334E+002, 9.9311604842093334E+002, 0.0000000000000000E+000, 2.4604948068951849E+001, 0.0000000000000000E+000
 1.0139113857366790E+003, 1.0139113857366790E+003, 0.0000000000000000E+000, 2.4739335071161264E+001, 0.0000000000000000E+000
 1.0351421666793433E+003, 1.0351421666793433E+003, 0.0000000000000000E+000, 2.4872289996737194E+001, 0.0000000000000000E+000
 1.0568175092136580E+003, 1.0568175092136580E+003, 0.0000000000000000E+000, 2.5003784561110081E+001, 0.0000000000000000E+000
 1.0789467222298283E+003, 1.0789467222298283E+003, 0.0000000000000000E+000, 2.5133790901505016E+001, 0.0000000000000000E+000
 1.1015393095414145E+003, 1.1015393095414145E+003, 0.0000000000000000E+000, 2.5262281642909162E+001, 0.0000000000000000E+000
 1.1246049739669259E+003, 1.1246049739669259E+003, 0.0000000000000000E+000, 2.5389229964975570E+001, 0.0000000000000000E+000
 1.1481536214968821E+003, 1.1481536214968821E+003, 0.0000000000000000E+000, 2.5514609669603171E+001, 0.0000000000000000E+000
 1.1721953655481298E+003, 1.1721953655481298E+003, 0.0000000000000000E+000, 2.5638395248862182E+001, 0.0000000000000000E+000
 1.1967405313072427E+003, 1.1967405313072427E+003, 0.0000000000000000E+000, 2.5760561952950873E+001, 0.0000000000000000E+000
 1.2217996601648711E+003, 1.2217996601648711E+003, 0.0000000000000000E+000, 2.5881085857893925E+001, 0.0000000000000000E+000
 1.2473835142429423E+003, 1.2473835142429423E+003, 0.0000000000000000E+000, 2.5999943932560761E+001, 0.0000000000000000E+000
 1.2735030810166609E+003, 1.2735030810166609E+003, 0.0000000000000000E+000, 2.6117114104720123E+001, 0.0000000000000000E+000
 1.3001695780332896E+003, 1.3001695780332896E+003, 0.0000000000000000E+000, 2.6232575325716564E+001, 0.0000000000000000E+000
 1.3273944577297386E+003, 1.3273944577297386E+003, 0.0000000000000000E+000, 2.6346307633417219E+001, 0.0000000000000000E+000
 1.3551894123510351E+003, 1.3551894123510351E+003, 0.0000000000000000E+000, 2.6458292213063274E+001, 0.0000000000000000E+000
 1.3835663789717801E+003, 1.3835663789717801E+003, 0.0000000000000000E+000, 2.6568511455645634E+001, 0.0000000000000000E+000
 1.4125375446227533E+003, 1.4125375446227533E+003, 0.0000000000000000E+000, 2.6676949013445341E+001, 0.0000000000000000E+000
 1.4421153515248677E+003, 1.4421153515248677E+003, 0.0000000000000000E+000, 2.6783589852387092E+001, 0.0000000000000000E+000
 1.4723125024327178E+003, 1.4723125024327178E+003, 0.0000000000000000E+000, 2.6888420300856929E+001, 0.0000000000000000E+000
 1.5031419660900212E+003, 1.5031419660900212E+003, 0.0000000000000000E+000, 2.6991428094675655E+001, 0.0000000000000000E+000
 1.5346169827992933E+003, 1.5346169827992933E+003, 0.0000000000000000E+000, 2.7092602417913767E+001, 0.0000000000000000E+000
 1.5667510701081480E+003, 1.5667510701081480E+003, 0.0000000000000000E+000, 2.7191933939253449E+001, 0.0000000000000000E+000
 1.5995580286146678E+003, 1.5995580286146678E+003, 0.0000000000000000E+000, 2.7289414843689777E+001, 0.0000000000000000E+000
 1.6330519478943334E+003, 1.6330519478943334E+003, 0.0000000000000000E+000, 2.7385038859282361E+001, 0.0000000000000000E+000
 1.6672472125510617E+003, 1.6672472125510617E+003, 0.0000000000000000E+000, 2.7478801278843427E+001, 0.0000000000000000E+000
 1.7021585083949494E+003, 1.7021585083949494E+003, 0.0000000000000000E+000, 2.7570698976339191E+001, 0.0000000000000000E+000
 1.7378008287493742E+003, 1.7378008287493742E+003, 0.0000000000000000E+000, 2.7660730417933838E+001, 0.0000000000000000E+000
 1.7741894808901645E+003, 1.7741894808901645E+003, 0.0000000000000000E+000, 2.7748895667577663E+001, 0.0000000000000000E+000
 1.8113400926196014E+003, 1.8113400926196014E+003, 0.0000000000000000E+000, 2.7835196387090022E+001, 0.0000000000000000E+000
 1.8492686189780770E+003, 1.8492686189780770E+003, 0.0000000000000000E+000, 2.7919635830765671E+001, 0.0000000000000000E+000
 1.8879913490962922E+003, 1.8879913490962922E+003, 0.0000000000000000E+000, 2.8002218834525259E+001, 0.0000000000000000E+000
 1.9275249131909347E+003, 1.9275249131909347E+003, 0.0000000000000000E+000, 2.8082951799682235E+001, 0.0000000000000000E+000
 1.9678862897068436E+003, 1.9678862897068436E+003, 0.0000000000000000E+000, 2.8161842671460310E+001, 0.0000000000000000E+000
 2.0090928126087267E+003, 2.0090928126087267E+003, 0.0000000000000000E+000, 2.8238900912425432E+001, 0.0000000000000000E+000
 2.0511621788255638E+003, 2.0511621788255638E+003, 0.0000000000000000E+000, 2.8314137470983319E+001, 0.0000000000000000E+000
 2.0941124558508909E+003, 2.0941124558508909E+003, 0.0000000000000000E+000, 2.8387564745205779E+001, 0.0000000000000000E+000
 2.1379620895022304E+003, 2.1379620895022304E+003, 0.0000000000000000E+000, 2.8459196542225563E+001, 0.0000000000000000E+000
 2.1827299118429996E+003, 2.1827299118429996E+003, 0.0000000000000000E+000, 2.8529048033466839E+001, 0.0000000000000000E+000
 2.2284351492703017E+003, 2.2284351492703017E+003, 0.0000000000000000E+000, 2.8597135706037477E+001, 0.0000000000000000E+000
 2.2750974307720685E+003, 2.2750974307720685E+003, 0.0000000000000000E+000, 2.8663477310587808E+001, 0.0000000000000000E+000
 2.3227367963571046E+003, 2.3227367963571046E+003, 0.0000000000000000E+000, 2.8728091805993728E+001, 0.0000000000000000E+000
 2.3713737056616528E+003, 2.3713737056616528E+003, 0.0000000000000000E+000, 2.8790999301207222E+001, 0.0000000000000000E+000
 2.4210290467361756E+003, 2.4210290467361756E+003, 0.0000000000000000E+000, 2.8852220994643023E+001, 0.0000000000000000E+000
 2.4717241450161277E+003, 2.4717241450161277E+003, 0.0000000000000000E+000, 2.8911779111464377E+001, 0.0000000000000000E+000
 2.5234807724805723E+003, 2.5234807724805723E+003, 0.0000000000000000E+000, 2.8969696839160299E+001, 0.0000000000000000E+000
 2.5763211570025728E+003, 2.5763211570025728E+003, 0.0000000000000000E+000, 2.9025998261749635E+001, 0.0000000000000000E+000
 2.6302679918953795E+003, 2.6302679918953795E+003, 0.0000000000000000E+000, 2.9080708293014538E+001, 0.0000000000000000E+000
 2.6853444456585048E+003, 2.6853444456585048E+003, 0.0000000000000000E+000, 2.9133852609086070E+001, 0.0000000000000000E+000
 2.7415741719278799E+003, 2.7415741719278799E+003, 0.0000000000000000E+000, 2.9185457580770606E+001, 0.0000000000000000E+000
 2.7989813196343598E+003, 2.7989813196343598E+003, 0.0000000000000000E+000, 2.9235550205896853E+001, 0.0000000000000000E+000
 2.8575905433749440E+003, 2.8575905433749440E+003, 0.0000000000000000E+000, 2.9284158042061733E+001, 0.0000000000000000E+000
 2.9174270140011640E+003, 2.9174270140011640E+003, 0.0000000000000000E+000, 2.9331309140026924E+001, 0.0000000000000000E+000
 2.9785164294291867E+003, 2.9785164294291867E+003, 0.0000000000000000E+000, 2.9377031978058422E+001, 0.0000000000000000E+000
 3.0408850256762762E+003, 3.0408850256762762E+003, 0.0000000000000000E+000, 2.9421355397513508E+001, 0.0000000000000000E+000
 3.1045595881283525E+003, 3.1045595881283525E+003, 0.0000000000000000E+000, 2.9464308539840193E+001, 0.0000000000000000E+000
 3.1695674630434878E+003, 3.1695674630434878E+003, 0.0000000000000000E+000, 2.9505920785266483E+001, 0.0000000000000000E+000
 3.2359365692962792E+003, 3.2359365692962792E+003, 0.0000000000000000E+000, 2.9546221693346006E+001, 0.0000000000000000E+000
 3.3036954103681446E+003, 3.3036954103681446E+003, 0.0000000000000000E+000, 2.9585240945549074E+001, 0.0000000000000000E+000
 3.3728730865886855E+003, 3.3728730865886855E+003, 0.0000000000000000E+000, 2.9623008290019285E+001, 0.0000000000000000E+000
 3.4434993076333817E+003, 3.4434993076333817E+003, 0.0000000000000000E+000, 2.9659553488656847E+001, 0.0000000000000000E+000
 3.5156044052829780E+003, 3.5156044052829780E+003, 0.0000000000000000E+000, 2.9694906266607795E+001, 0.0000000000000000E+000
 3.5892193464500488E+003, 3.5892193464500488E+003, 0.0000000000000000E+000, 2.9729096264257400E+001, 0.0000000000000000E+000
 3.6643757464783293E+003, 3.6643757464783293E+003, 0.0000000000000000E+000, 2.9762152991779949E+001, 0.0000000000000000E+000
 3.7411058827205297E+003, 3.7411058827205297E+003, 0.0000000000000000E+000, 2.9794105786294089E+001, 0.0000000000000000E+000
 3.8194427084004619E+003, 3.8194427084004619E+003, 0.0000000000000000E+000, 2.9824983771651500E+001, 0.0000000000000000E+000
 3.8994198667654305E+003, 3.8994198667654305E+003, 0.0000000000000000E+000, 2.9854815820864154E+001, 0.0000000000000000E+000
 3.9810717055349687E+003, 3.9810717055349687E+003, 0.0000000000000000E+000, 2.9883630521163035E+001, 0.0000000000000000E+000
 4.0644332916521239E+003, 4.0644332916521239E+003, 0.0000000000000000E+000, 2.9911456141661233E+001, 0.0000000000000000E+000
 4.1495404263436258E+003, 4.1495404263436258E+003, 0.0000000000000000E+000, 2.9938320603608666E+001, 0.0000000000000000E+000
 4.2364296604954070E+003, 4.2364296604954070E+003, 0.0000000000000000E+000, 2.9964251453159964E+001, 0.0000000000000000E+000
 4.3251383103500830E+003, 4.3251383103500830E+003, 0.0000000000000000E+000, 2.9989275836626639E+001, 0.0000000000000000E+000
 4.4157044735331210E+003, 4.4157044735331210E+003, 0.0000000000000000E+000, 3.0013420478128538E+001, 0.0000000000000000E+000
 4.5081670454145969E+003, 4.5081670454145969E+003, 0.0000000000000000E+000, 3.0036711659583904E+001, 0.0000000000000000E+000
 4.6025657358135559E+003, 4.6025657358135559E+003, 0.0000000000000000E+000, 3.0059175202956983E+001, 0.0000000000000000E+000
 4.6989410860521502E+003, 4.6989410860521502E+003, 0.0000000000000000E+000, 3.0080836454648324E+001, 0.0000000000000000E+000
 4.7973344863668872E+003, 4.7973344863668872E+003, 0.0000000000000000E+000, 3.0101720272009619E+001, 0.0000000000000000E+000
 4.8977881936844578E+003, 4.8977881936844578E+003, 0.0000000000000000E+000, 3.0121851011779302E+001, 0.0000000000000000E+000
 5.0003453497697810E+003, 5.0003453497697810E+003, 0.0000000000000000E+000, 3.0141252520462022E+001, 0.0000000000000000E+000
 5.1050499997540583E+003, 5.1050499997540583E+003, 0.0000000000000000E+000, 3.0159948126458247E+001, 0.0000000000000000E+000
 5.2119471110508002E+003, 5.2119471110508002E+003, 0.0000000000000000E+000, 3.0177960633898135E+001, 0.0000000000000000E+000
 5.3210825926679381E+003, 5.3210825926679381E+003, 0.0000000000000000E+000, 3.0195312318074649E+001, 0.0000000000000000E+000
 5.4325033149243282E+003, 5.4325033149243282E+003, 0.0000000000000000E+000, 3.0212024922342074E+001, 0.0000000000000000E+000
 5.5462571295791031E+003, 5.5462571295791031E+003, 0.0000000000000000E+000, 3.0228119656440747E+001, 0.0000000000000000E+000
 5.6623928903825281E+003, 5.6623928903825281E+003, 0.0000000000000000E+000, 3.0243617196100423E+001, 0.0000000000000000E+000
 5.7809604740571758E+003, 5.7809604740571758E+003, 0.0000000000000000E+000, 3.0258537683854854E+001, 0.0000000000000000E+000
 5.9020108017184375E+003, 5.9020108017184375E+003, 0.0000000000000000E+000, 3.0272900730970811E+001, 0.0000000000000000E+000
 6.0255958607435714E+003, 6.0255958607435714E+003, 0.0000000000000000E+000, 3.0286725420405666E+001, 0.0000000000000000E+000
 6.1517687270986753E+003, 6.1517687270986753E+003, 0.0000000000000000E+000, 3.0300030310694837E+001, 0.0000000000000000E+000
 6.2805835881331732E+003, 6.2805835881331732E+003, 0.0000000000000000E+000, 3.0312833440717732E+001, 0.0000000000000000E+000
 6.4120957658516099E+003, 6.4120957658516099E+003, 0.0000000000000000E+000, 3.0325152335206997E+001, 0.0000000000000000E+000
 6.5463617406727435E+003, 6.5463617406727435E+003, 0.0000000000000000E+000, 3.0337004011001323E+001, 0.0000000000000000E+000
 6.6834391756861396E+003, 6.6834391756861396E+003, 0.0000000000000000E+000, 3.0348404983901304E+001, 0.0000000000000000E+000
 6.8233869414166893E+003, 6.8233869414166893E+003, 0.0000000000000000E+000, 3.0359371276100159E+001, 0.0000000000000000E+000
