 1.0000000000000000E+001, 1.0000000000000000E+001, 0.0000000000000000E+000, 1.0515348452331069E+002,-2.1948508509326940E-003
 1.0092528860766844E+001, 1.0092528860766844E+001, 0.0000000000000000E+000, 1.0515348451830688E+002,-2.2151595549736065E-003
 1.0185913880541170E+001, 1.0185913880541170E+001, 0.0000000000000000E+000, 1.0515348451321002E+002,-2.2356561731158939E-003
 1.0280162981264738E+001, 1.0280162981264738E+001, 0.0000000000000000E+000, 1.0515348450801838E+002,-2.2563424441066726E-003
 1.0375284158180129E+001, 1.0375284158180129E+001, 0.0000000000000000E+000, 1.0515348450273024E+002,-2.2772201227814672E-003
 1.0471285480509000E+001, 1.0471285480509000E+001, 0.0000000000000000E+000, 1.0515348449734381E+002,-2.2982909802130736E-003
 1.0568175092136590E+001, 1.0568175092136590E+001, 0.0000000000000000E+000, 1.0515348449185720E+002,-2.3195568038618121E-003
 1.0665961212302586E+001, 1.0665961212302586E+001, 0.0000000000000000E+000, 1.0515348448626860E+002,-2.3410193977271374E-003
 1.0764652136298357E+001, 1.0764652136298357E+001, 0.0000000000000000E+000, 1.0515348448057610E+002,-2.3626805825006981E-003
 1.0864256236170664E+001, 1.0864256236170664E+001, 0.0000000000000000E+000, 1.0515348447477777E+002,-2.3845421957207616E-003
 1.0964781961431861E+001, 1.0964781961431861E+001, 0.0000000000000000E+000, 1.0515348446887162E+002,-2.4066060919281144E-003
 1.1066237839776676E+001, 1.1066237839776676E+001, 0.0000000000000000E+000, 1.0515348446285572E+002,-2.4288741428233735E-003
 1.1168632477805625E+001, 1.1168632477805625E+001, 0.0000000000000000E+000, 1.0515348445672794E+002,-2.4513482374257621E-003
 1.1271974561755119E+001, 1.1271974561755119E+001, 0.0000000000000000E+000, 1.0515348445048623E+002,-2.4740302822333659E-003
 1.1376272858234325E+001, 1.1376272858234325E+001, 0.0000000000000000E+000, 1.0515348444412849E+002,-2.4969222013848467E-003
 1.1481536214968845E+001, 1.1481536214968845E+001, 0.0000000000000000E+000, 1.0515348443765257E+002,-2.5200259368226875E-003
 1.1587773561551279E+001, 1.1587773561551279E+001, 0.0000000000000000E+000, 1.0515348443105623E+002,-2.5433434484579093E-003
 1.1694993910198729E+001, 1.1694993910198729E+001, 0.0000000000000000E+000, 1.0515348442433722E+002,-2.5668767143363484E-003
 1.1803206356517316E+001, 1.1803206356517316E+001, 0.0000000000000000E+000, 1.0515348441749336E+002,-2.5906277308064382E-003
 1.1912420080273769E+001, 1.1912420080273769E+001, 0.0000000000000000E+000, 1.0515348441052224E+002,-2.6145985126885688E-003
 1.2022644346174150E+001, 1.2022644346174150E+001, 0.0000000000000000E+000, 1.0515348440342150E+002,-2.6387910934460184E-003
 1.2133888504649795E+001, 1.2133888504649795E+001, 0.0000000000000000E+000, 1.0515348439618876E+002,-2.6632075253574228E-003
 1.2246161992650510E+001, 1.2246161992650510E+001, 0.0000000000000000E+000, 1.0515348438882155E+002,-2.6878498796909008E-003
 1.2359474334445130E+001, 1.2359474334445130E+001, 0.0000000000000000E+000, 1.0515348438131738E+002,-2.7127202468797459E-003
 1.2473835142429456E+001, 1.2473835142429456E+001, 0.0000000000000000E+000, 1.0515348437367371E+002,-2.7378207366997444E-003
 1.2589254117941699E+001, 1.2589254117941699E+001, 0.0000000000000000E+000, 1.0515348436588792E+002,-2.7631534784481938E-003
 1.2705741052085445E+001, 1.2705741052085445E+001, 0.0000000000000000E+000, 1.0515348435795737E+002,-2.7887206211244749E-003
 1.2823305826560246E+001, 1.2823305826560246E+001, 0.0000000000000000E+000, 1.0515348434987939E+002,-2.8145243336124008E-003
 1.2941958414499892E+001, 1.2941958414499892E+001, 0.0000000000000000E+000, 1.0515348434165121E+002,-2.8405668048641685E-003
 1.3061708881318447E+001, 1.3061708881318447E+001, 0.0000000000000000E+000, 1.0515348433327009E+002,-2.8668502440860775E-003
 1.3182567385564106E+001, 1.3182567385564106E+001, 0.0000000000000000E+000, 1.0515348432473314E+002,-2.8933768809259086E-003
 1.3304544179780947E+001, 1.3304544179780947E+001, 0.0000000000000000E+000, 1.0515348431603746E+002,-2.9201489656620946E-003
